,Unnamed: 0,app_id,amnt,currency,operation_kind,card_type,operation_type,operation_type_group,ecommerce_flag,payment_system,income_flag,mcc,country,city,mcc_category,day_of_week,hour,days_before,weekofyear,hour_diff,transaction_number,product,flag
2838,2838,17,0.3689530960914848,1,1,5,2,1,1,2,1,3,1,1,4,4,21,88,49,9,65,0,0
2839,2839,17,0.3036685224913072,1,1,5,2,1,1,2,1,1,1,1,1,3,13,87,49,15,66,0,0
2840,2840,17,0.4546336723650904,1,3,5,11,2,2,2,2,9,1,30,2,3,15,87,49,2,67,0,0
2841,2841,17,0.3183522495095494,1,1,5,2,1,1,2,1,1,1,1,1,6,12,83,25,93,68,0,0
2842,2842,17,0.2735620127621889,1,1,5,2,1,1,2,1,4,1,1,3,6,18,83,25,6,69,0,0
2843,2843,17,0.3120314888953625,1,1,5,2,1,1,2,1,1,1,1,1,5,14,82,25,20,70,0,0
2844,2844,17,0.3460833547284262,1,1,5,2,1,1,2,1,1,1,1,1,5,18,82,25,4,71,0,0
2845,2845,17,0.3016277924313519,1,1,5,2,1,1,2,1,8,1,1,1,5,18,82,25,0,72,0,0
2846,2846,17,0.3018378259594333,1,1,5,2,1,1,2,1,4,1,1,3,4,19,81,25,25,73,0,0
2847,2847,17,0.2676493481746509,1,1,5,2,1,1,2,1,4,1,1,3,3,18,80,25,23,74,0,0
2848,2848,17,0.3648968588101728,1,1,5,2,1,1,2,1,3,1,1,4,1,16,79,25,22,75,0,0
2849,2849,17,0.344411753486796,1,1,5,2,1,1,2,1,1,1,1,1,1,17,79,25,0,76,0,0
2850,2850,17,0.3034174532041221,1,1,5,2,1,1,2,1,3,1,1,4,1,23,79,25,6,77,0,0
2851,2851,17,0.2704847595340436,1,1,5,2,1,1,2,1,1,1,1,1,7,0,77,25,26,78,0,0
2852,2852,17,0.402515707257142,1,1,5,2,1,1,2,1,1,1,1,1,7,17,77,25,17,79,0,0
2853,2853,17,0.3764851796344585,1,1,5,2,1,1,2,1,41,1,1,10,5,14,75,27,45,80,0,0
2854,2854,17,0.3058789834693973,1,1,5,2,1,1,2,1,1,1,1,1,3,22,73,27,56,81,0,0
2855,2855,17,0.4537772166050826,1,1,5,2,1,1,2,1,35,1,1,9,7,16,70,27,66,82,0,0
2856,2856,17,0.5109220915152267,1,3,5,11,2,2,2,2,9,1,30,2,5,18,68,26,50,83,0,0
2857,2857,17,0.5395840117062823,1,4,23,14,2,1,3,2,2,1,1,2,5,19,68,26,1,84,0,0
2858,2858,17,0.5395840117062823,1,4,23,14,2,1,3,2,2,1,1,2,5,19,68,26,0,85,0,0
2859,2859,17,0.4104106563047363,1,5,23,11,2,1,2,2,41,1,1,10,1,0,65,26,53,86,0,0
2860,2860,17,0.4054854069258009,1,1,5,2,1,1,2,1,7,1,1,5,1,21,65,26,22,87,0,0
2861,2861,17,0.415721484650571,1,1,5,2,1,1,2,1,17,1,1,15,2,12,64,26,15,88,0,0
2862,2862,17,0.3200614341909767,1,1,5,2,1,1,2,1,3,1,1,4,2,12,64,26,0,89,0,0
2863,2863,17,0.4720206709040107,1,1,5,2,1,1,2,1,22,1,1,9,2,13,64,26,0,90,0,0
2864,2864,17,0.2844359433319842,1,1,5,2,1,1,2,1,1,1,1,1,2,22,64,26,9,91,0,0
2865,2865,17,0.3269195412430881,1,1,5,2,1,1,2,1,3,1,1,4,7,17,63,26,19,92,0,0
2866,2866,17,0.3810187834391003,1,1,5,2,1,1,2,1,108,1,1,6,7,19,63,26,2,93,0,0
2867,2867,17,0.500287138916047,1,7,5,8,1,1,2,1,108,1,1,2,6,16,62,45,21,94,0,0
2868,2868,17,0.402338565912502,1,1,5,2,1,1,2,1,7,1,1,5,6,17,62,45,2,95,0,0
2869,2869,17,0.3668804724293686,1,1,5,2,1,1,2,1,30,1,2,10,2,13,57,45,116,96,0,0
2870,2870,17,0.2136066481094759,1,1,5,2,1,1,2,1,4,1,1,3,6,18,55,47,53,97,0,0
2871,2871,17,0.3842086283649616,1,1,5,2,1,1,2,1,5,1,1,4,3,23,52,47,76,98,0,0
2872,2872,17,0.3183522495095494,1,1,5,2,1,1,2,1,5,1,1,4,3,23,52,47,0,99,0,0
2873,2873,17,0.6228895008216151,1,4,23,4,2,1,3,2,2,1,1,2,1,18,51,47,20,100,0,0
2874,2874,17,0.3488379638169017,1,3,5,11,2,2,2,2,9,1,30,2,5,16,40,31,262,101,0,0
2875,2875,17,0.4458957804798302,1,1,5,2,1,1,2,1,3,1,1,4,1,23,30,38,247,102,0,0
2876,2876,17,0.3715528421149349,1,1,5,2,1,1,2,1,48,1,1,6,6,18,27,51,67,103,0,0
2877,2877,17,0.3211726366818372,1,1,5,2,1,1,2,1,10,1,1,7,6,20,27,51,2,104,0,0
2878,2878,17,0.4968216419774925,1,4,5,4,2,1,3,2,2,1,1,2,7,11,21,51,135,105,0,0
2879,2879,17,0.445115713812918,1,1,5,2,1,1,2,1,5,1,1,4,2,0,15,24,132,106,0,0
2880,2880,17,0.5168336566977262,1,4,5,4,2,1,3,2,2,1,1,2,6,19,6,1,236,107,0,0
2881,2881,17,0.4799174476006118,1,1,5,2,1,1,2,1,1,1,2,1,1,14,2,1,91,108,0,0
2882,2882,17,0.3486135079493347,1,1,5,2,1,1,2,1,19,1,2,13,2,13,1,1,22,109,0,0
2883,2883,17,0.3637065194953267,1,1,5,2,1,1,2,1,1,1,2,1,2,14,1,1,1,110,0,0
2884,2884,17,0.3590500655756334,1,1,5,2,1,1,2,1,7,1,2,5,2,14,1,1,0,111,0,0
2885,2885,19,0.2567048381131074,1,1,52,2,1,1,2,1,6,4,71,3,1,19,359,52,-1,1,0,0
2886,2886,19,0.4971413345788462,1,1,52,2,1,1,2,1,32,1,3,10,1,22,359,52,3,2,0,0
2887,2887,19,0.2537351561896521,1,1,52,2,1,1,2,1,6,4,71,3,1,23,359,52,1,3,0,0
2888,2888,19,0.2652721298466462,1,1,52,2,1,1,2,1,6,4,71,3,2,0,358,52,1,4,0,0
2889,2889,19,0.3540740732541291,1,1,52,2,1,1,2,1,7,1,70,5,2,16,358,52,16,5,0,0
2890,2890,19,0.5127618549911335,1,1,52,2,1,1,2,1,40,1,70,17,6,15,356,50,46,6,0,0
2891,2891,19,0.4654254330729043,1,2,52,3,1,1,6,1,2,1,2,2,6,15,356,50,0,7,0,0
2892,2892,19,0.3339137139611695,1,1,52,2,1,1,2,1,3,1,1,4,5,8,355,50,17,8,0,0
2893,2893,19,0.4258915756648513,1,1,52,2,1,1,2,1,10,1,1,7,5,14,355,50,6,9,0,0
2894,2894,19,0.3316778049493996,1,1,52,2,1,1,2,1,3,1,1,4,5,19,355,50,5,10,0,0
2895,2895,19,0.3063585923042387,1,1,52,2,1,1,2,1,3,1,1,4,4,8,354,50,13,11,0,0
2896,2896,19,0.4492871471021893,1,1,52,2,1,1,2,1,40,1,1,17,4,18,354,50,10,12,0,0
2897,2897,19,0.2772947895658731,1,1,52,2,1,1,2,1,6,4,71,3,3,4,353,50,10,13,0,0
2898,2898,19,0.429280740819794,1,1,52,2,1,1,2,1,6,4,71,3,3,9,353,50,5,14,0,0
2899,2899,19,0.2947255042795244,1,1,52,2,1,1,2,1,10,1,24,7,3,9,353,50,0,15,0,0
2900,2900,19,0.4654254330729043,1,2,52,3,1,1,6,1,2,1,24,2,3,9,353,50,0,16,0,0
2901,2901,19,0.3287595058220717,1,1,52,2,1,1,2,1,25,1,70,6,1,9,352,50,24,17,0,0
2902,2902,19,0.3887872233524944,1,1,52,2,1,1,2,1,5,1,70,4,1,13,352,50,4,18,0,0
2903,2903,19,0.4075343574816696,1,1,52,2,1,1,2,1,25,1,70,6,1,16,352,50,3,19,0,0
2904,2904,19,0.4492871471021893,1,2,52,3,1,1,6,1,2,1,3,2,1,17,352,50,0,20,0,0
2905,2905,19,0.5179172383161362,1,3,52,5,1,1,6,1,9,1,1,2,2,8,351,50,16,21,0,0
2906,2906,19,0.3063585923042387,1,1,52,2,1,1,2,1,3,1,1,4,6,8,349,39,47,22,0,0
2907,2907,19,0.4654254330729043,1,2,52,8,1,1,2,1,2,1,3,2,5,13,348,39,29,23,0,0
2908,2908,19,0.3248972001369507,1,1,52,2,1,1,2,1,3,1,3,4,4,10,347,39,21,24,0,0
2909,2909,19,0.3163900253845363,1,1,52,2,1,1,2,1,3,1,3,4,4,15,347,39,5,25,0,0
2910,2910,19,0.3548340924400388,1,1,52,2,1,1,2,1,96,1,3,9,4,18,347,39,3,26,0,0
2911,2911,19,0.4719707697072378,1,1,52,2,1,1,2,1,10,1,3,7,3,10,346,39,17,27,0,0
2912,2912,19,0.5012175034132573,1,1,52,2,1,1,2,1,16,1,70,9,3,11,346,39,1,28,0,0
2913,2913,19,0.3876771200456198,1,1,52,2,1,1,2,1,5,1,3,4,3,13,346,39,2,29,0,0
2914,2914,19,0.4000076521390198,1,1,52,2,1,1,2,1,16,1,70,9,3,17,346,39,4,30,0,0
2915,2915,19,0.4829355859241936,2,1,52,2,1,1,2,1,5,7,163,4,7,1,343,39,56,31,0,0
2916,2916,19,0.5545494548086687,2,1,52,2,1,1,2,1,16,7,163,9,7,18,343,39,17,32,0,0
2917,2917,19,0.500328416080408,2,1,52,2,1,1,2,1,5,7,163,4,6,15,342,42,21,33,0,0
2918,2918,19,0.4476771497061546,2,1,52,2,1,1,2,1,17,7,163,15,6,15,342,42,0,34,0,0
2919,2919,19,0.5030702807312123,2,1,52,2,1,1,2,1,93,7,163,7,6,16,342,42,1,35,0,0
2920,2920,19,0.4276274227633381,1,3,52,5,1,1,6,1,9,1,1,2,5,15,341,42,23,36,0,0
2921,2921,19,0.4613982819626925,2,1,52,2,1,1,2,1,70,7,2,3,5,17,341,42,2,37,0,0
2922,2922,19,0.4770293738256247,2,1,52,2,1,1,2,1,22,7,2,9,5,17,341,42,0,38,0,0
2923,2923,19,0.4220552861534426,2,1,52,2,1,1,2,1,16,7,2,9,5,17,341,42,0,39,0,0
2924,2924,19,0.470804249803102,2,1,52,2,1,1,2,1,10,7,2,7,5,17,341,42,0,40,0,0
2925,2925,19,0.4863773579773935,2,1,52,2,1,1,2,1,16,7,2,9,5,18,341,42,0,41,0,0
2926,2926,19,0.4247491563780042,2,1,52,2,1,1,2,1,5,7,2,4,5,19,341,42,1,42,0,0
2927,2927,19,0.4507938353002446,2,1,52,2,1,1,2,1,5,7,2,4,5,19,341,42,0,43,0,0
2928,2928,19,0.4739745576722163,2,1,52,2,1,1,2,1,1,7,2,1,5,20,341,42,1,44,0,0
2929,2929,19,0.3832766323066357,1,1,52,2,1,1,2,1,10,1,3,7,3,11,339,42,39,45,0,0
2930,2930,19,0.3559798220048591,1,1,52,2,1,1,2,1,5,1,3,4,3,13,339,42,2,46,0,0
2931,2931,19,0.4367469924330028,1,1,52,2,1,1,2,1,10,1,3,7,3,14,339,42,0,47,0,0
2932,2932,19,0.3758658906649494,1,1,52,2,1,1,2,1,5,1,3,4,1,14,338,42,24,48,0,0
2933,2933,19,0.28900883466066,1,1,52,2,1,1,2,1,96,1,3,9,1,14,338,42,0,49,0,0
2934,2934,19,0.308925579633633,1,1,52,2,1,1,2,1,3,1,3,4,1,17,338,42,3,50,0,0
2935,2935,19,0.5395840117062823,1,2,52,3,1,1,6,1,2,1,3,2,1,18,338,42,1,51,0,0
2936,2936,19,0.4001424873470434,1,1,52,2,1,1,2,1,1,1,3,1,1,21,338,42,3,52,0,0
2937,2937,19,0.473584213300161,1,5,52,11,2,1,2,2,85,24,2,6,6,0,335,48,51,53,0,0
2938,2938,19,0.3272496239129626,1,1,52,2,1,1,2,1,5,1,1,4,6,8,335,48,9,54,0,0
2939,2939,19,0.3360639345769812,1,1,52,2,1,1,2,1,3,1,1,4,6,12,335,48,4,55,0,0
2940,2940,19,0.4492871471021893,1,1,52,2,1,1,2,1,40,1,1,17,6,18,335,48,6,56,0,0
2941,2941,19,0.2691104730805393,1,1,52,2,1,1,2,1,4,1,1,3,6,18,335,48,0,57,0,0
2942,2942,19,0.2652721298466462,1,1,52,2,1,1,2,1,4,1,1,3,6,18,335,48,0,58,0,0
2943,2943,19,0.4672604208300793,1,1,52,2,1,1,2,1,10,1,1,7,6,18,335,48,0,59,0,0
2944,2944,19,0.4390601144966334,1,1,52,2,1,1,2,1,40,1,1,17,6,20,335,48,1,60,0,0
2945,2945,19,0.3003135896921176,1,1,52,2,1,1,2,1,5,1,1,4,6,20,335,48,0,61,0,0
2946,2946,19,0.3801921615821653,1,1,52,2,1,1,2,1,25,1,70,6,5,16,334,48,21,62,0,0
2947,2947,19,0.3029119192256977,1,1,52,2,1,1,2,1,5,1,3,4,5,17,334,48,1,63,0,0
2948,2948,19,0.3765535695174798,1,1,52,2,1,1,2,1,5,1,70,4,4,16,333,48,23,64,0,0
2949,2949,19,0.5139556856183587,1,1,52,2,1,1,2,1,81,1,3,7,4,21,333,48,4,65,0,0
2950,2950,19,0.3708006339064705,1,1,52,2,1,1,2,1,5,1,3,4,3,15,332,48,18,66,0,0
2951,2951,19,0.4779440811646806,1,2,52,3,1,1,6,1,2,1,3,2,3,18,332,48,3,67,0,0
2952,2952,19,0.3849196903662946,1,1,52,2,1,1,2,1,3,1,2,4,1,13,331,48,19,68,0,0
2953,2953,19,0.2531218835053501,1,1,52,2,1,1,2,1,6,4,71,3,1,20,331,48,7,69,0,0
2954,2954,19,0.2691104730805393,1,1,52,2,1,1,2,1,6,4,71,3,1,23,331,48,3,70,0,0
2955,2955,19,0.4061399043102222,1,1,52,2,1,1,2,1,39,1,3,7,7,12,329,48,37,71,0,0
2956,2956,19,0.4498453137608172,1,1,52,2,1,1,2,1,5,1,3,4,7,14,329,48,2,72,0,0
2957,2957,19,0.4796024137908405,1,1,52,2,1,2,2,1,86,1,2,19,7,17,329,48,3,73,0,0
2958,2958,19,0.5165524116619373,1,1,52,9,1,2,6,1,80,1,1,21,7,17,329,48,0,74,0,0
2959,2959,19,0.4827789206368708,1,1,52,9,1,2,6,1,80,1,1,21,7,18,329,48,0,75,0,0
2960,2960,19,0.429280740819794,1,1,52,2,1,1,2,1,6,1,24,3,7,22,329,48,5,76,0,0
2961,2961,19,0.311161488645403,1,1,52,2,1,1,2,1,6,4,71,3,6,8,328,46,9,77,0,0
2962,2962,19,0.3450144863716544,1,1,52,2,1,1,2,1,3,1,1,4,6,13,328,46,5,78,0,0
2963,2963,19,0.2584140227945348,1,1,52,2,1,1,2,1,3,1,1,4,6,13,328,46,0,79,0,0
2964,2964,19,0.344168835825732,1,1,52,2,1,1,2,1,5,1,1,4,6,20,328,46,7,80,0,0
2965,2965,19,0.3236829418006443,1,1,52,2,1,1,2,1,6,4,71,3,6,21,328,46,1,81,0,0
2966,2966,19,0.3122468975747553,1,1,52,2,1,1,2,1,43,1,1,22,5,9,327,46,12,82,0,0
2967,2967,19,0.3340596539447921,1,1,52,2,1,1,2,1,6,4,71,3,5,9,327,46,1,83,0,0
2968,2968,19,0.3003135896921176,1,1,52,2,1,1,2,1,5,1,1,4,5,12,327,46,3,84,0,0
2969,2969,19,0.3708006339064705,1,1,52,2,1,1,2,1,5,1,1,4,5,18,327,46,6,85,0,0
2970,2970,19,0.3377266900697954,1,1,52,2,1,1,2,1,5,1,1,4,4,8,326,46,14,86,0,0
2971,2971,19,0.3122468975747553,1,1,52,2,1,1,2,1,5,1,1,4,4,13,326,46,4,87,0,0
2972,2972,19,0.3453730428125373,1,1,52,2,1,1,2,1,13,1,1,3,4,17,326,46,5,88,0,0
2973,2973,19,0.4276274227633381,1,3,52,5,1,1,6,1,9,1,1,2,4,18,326,46,1,89,0,0
2974,2974,19,0.4654254330729043,1,2,52,8,1,1,2,1,2,1,3,2,4,21,326,46,3,90,0,0
2975,2975,19,0.2881896392055454,1,1,52,2,1,1,2,1,3,1,3,4,3,10,325,46,14,91,0,0
2976,2976,19,0.3077733031684562,1,1,52,2,1,1,2,1,3,1,70,4,1,10,324,46,23,92,0,0
2977,2977,19,0.3858539702973289,1,1,52,2,1,1,2,1,5,1,3,4,1,14,324,46,4,93,0,0
2978,2978,19,0.2776941783840886,1,1,52,2,1,1,2,1,6,4,71,3,1,21,324,46,7,94,0,0
2979,2979,19,0.5168336566977262,1,2,52,3,1,1,6,1,2,1,3,2,2,10,323,46,13,95,0,0
2980,2980,19,0.4276274227633381,1,3,52,5,1,1,6,1,9,1,1,2,2,11,323,46,1,96,0,0
2981,2981,19,0.4287440184871378,1,1,52,2,1,1,2,1,5,1,3,4,2,15,323,46,4,97,0,0
2982,2982,19,0.4223383061190987,1,1,52,2,1,1,2,1,1,1,3,1,2,23,323,46,8,98,0,0
2983,2983,19,0.4053272341746433,1,1,52,2,1,1,2,1,39,1,3,7,7,12,322,46,13,99,0,0
2984,2984,19,0.3653993746348312,1,1,52,2,1,1,2,1,1,1,3,1,7,13,322,46,0,100,0,0
2985,2985,19,0.4654254330729043,1,2,52,3,1,1,6,1,2,1,3,2,6,17,321,20,29,101,0,0
2986,2986,19,0.2885187538854928,1,1,52,2,1,1,2,1,5,1,70,4,6,18,321,20,1,102,0,0
2987,2987,19,0.5195571399055668,1,5,52,11,2,1,2,2,62,2,2,5,5,0,320,20,5,103,0,0
2988,2988,19,0.3940304271437293,1,1,52,2,1,1,2,1,5,1,3,4,5,14,320,20,14,104,0,0
2989,2989,19,0.3589566202716521,1,1,52,2,1,1,2,1,17,1,70,15,5,16,320,20,2,105,0,0
2990,2990,19,0.5395840117062823,1,2,52,3,1,1,6,1,2,1,3,2,5,20,320,20,4,106,0,0
2991,2991,19,0.3887872233524944,1,1,52,2,1,1,2,1,5,1,3,4,4,15,319,20,19,107,0,0
2992,2992,19,0.5179172383161362,1,3,52,5,1,1,6,1,9,1,1,2,1,10,317,20,43,108,0,0
2993,2993,19,0.3945287775957331,1,1,66,1,1,1,1,1,5,1,3,4,1,14,317,20,3,109,0,0
2994,2994,19,0.5093158370873864,1,1,66,1,1,1,1,1,93,1,3,7,1,14,317,20,1,110,0,0
2995,2995,19,0.3100546698811235,1,1,66,2,1,1,2,1,3,1,70,4,1,16,317,20,2,111,0,0
2996,2996,19,0.4505078665923783,1,1,66,2,1,1,2,1,25,1,70,6,1,17,317,20,1,112,0,0
2997,2997,19,0.37856744206304,1,1,66,2,1,1,2,1,5,1,70,4,2,14,316,20,21,113,0,0
2998,2998,19,0.5265703777075187,1,1,66,1,1,1,1,1,57,1,3,9,2,19,316,20,5,114,0,0
2999,2999,19,0.4559441761132016,1,1,66,1,1,1,1,1,1,1,3,1,6,8,314,36,37,115,0,0
3000,3000,19,0.4023864621510839,1,1,66,1,1,1,1,1,39,1,3,7,6,15,314,36,7,116,0,0
3001,3001,19,0.4023864621510839,1,1,66,1,1,1,1,1,39,1,3,7,5,21,313,36,30,117,0,0
3002,3002,19,0.4492871471021893,1,2,66,3,1,1,6,1,2,1,3,2,4,11,312,36,14,118,0,0
3003,3003,19,0.3548340924400388,1,1,66,2,1,1,2,1,25,1,70,6,3,12,311,36,25,119,0,0
3004,3004,19,0.3904122565678752,1,1,66,1,1,1,1,1,5,1,3,4,3,13,311,36,2,120,0,0
3005,3005,19,0.3779041495637429,1,1,66,2,1,1,2,1,5,1,70,4,1,14,310,36,25,121,0,0
3006,3006,19,0.557384615017765,1,1,66,2,1,1,2,1,16,1,70,9,1,15,310,36,0,122,0,0
3007,3007,19,0.4276274227633381,1,3,52,5,1,1,6,1,9,1,1,2,1,15,310,36,0,123,0,0
3008,3008,19,0.3978985484558824,1,1,66,1,1,1,1,1,72,1,3,14,1,18,310,36,3,124,0,0
3009,3009,19,0.3848607781382345,1,1,66,1,1,1,1,1,10,1,3,7,1,20,310,36,2,125,0,0
3010,3010,19,0.3473626905821438,1,1,66,1,1,1,1,1,10,1,3,7,1,20,310,36,0,126,0,0
3011,3011,19,0.3691873924321774,1,1,66,1,1,1,1,1,10,1,3,7,2,11,309,36,15,127,0,0
3012,3012,19,0.4492871471021893,1,2,66,3,1,1,6,1,2,1,3,2,2,15,309,36,4,128,0,0
3013,3013,19,0.3663829115828833,1,1,66,1,1,1,1,1,1,1,3,1,2,18,309,36,3,129,0,0
3014,3014,19,0.4085095973932114,1,1,66,1,1,1,1,1,39,1,3,7,7,14,308,36,20,130,0,0
3015,3015,19,0.3771991497228857,1,1,66,2,1,1,2,1,25,1,70,6,7,18,308,36,4,131,0,0
3016,3016,19,0.3222622610558878,1,1,66,1,1,1,1,1,1,1,3,1,7,20,308,36,2,132,0,0
3017,3017,19,0.3464351671164108,1,1,66,1,1,1,1,1,17,1,3,15,7,20,308,36,0,133,0,0
3018,3018,19,0.3798709592622482,1,1,66,2,1,1,2,1,5,1,70,4,6,14,307,32,19,134,0,0
3019,3019,19,0.4265442702066148,1,2,66,3,1,1,6,1,2,1,3,2,6,15,307,32,1,135,0,0
3020,3020,19,0.3859696690848599,1,1,66,2,1,1,2,1,5,1,70,4,5,14,306,32,23,136,0,0
3021,3021,19,0.383669355630748,1,1,66,1,1,1,1,1,25,1,2,6,5,15,306,32,1,137,0,0
3022,3022,19,0.3453730428125373,1,1,66,1,1,1,1,1,13,1,24,3,4,19,305,32,27,138,0,0
3023,3023,19,0.3453730428125373,1,1,66,1,1,1,1,1,13,1,1,3,3,18,304,32,24,139,0,0
3024,3024,19,0.3363445046218684,1,1,52,2,1,1,2,1,6,4,71,3,1,19,303,32,25,140,0,0
3025,3025,19,0.2675874359598449,1,1,52,2,1,1,2,1,6,4,71,3,2,8,302,32,13,141,0,0
3026,3026,19,0.4503704783933137,1,3,66,5,1,1,6,1,9,1,1,2,2,11,302,32,2,142,0,0
3027,3027,19,0.301736796834857,1,1,52,2,1,1,2,1,6,4,71,3,2,14,302,32,4,143,0,0
3028,3028,19,0.2965322892110901,1,1,52,2,1,1,2,1,6,4,71,3,7,12,301,32,22,144,0,0
3029,3029,19,0.289771333641428,1,1,52,2,1,1,2,1,6,4,71,3,7,16,301,32,3,145,0,0
3030,3030,19,0.4115211257645641,1,3,66,5,1,1,6,1,9,1,1,2,7,17,301,32,2,146,0,0
3031,3031,19,0.2702216755713999,1,1,52,2,1,1,2,1,6,4,71,3,6,18,300,33,25,147,0,0
3032,3032,19,0.2998086934910042,1,1,52,2,1,1,2,1,6,4,71,3,5,11,299,33,17,148,0,0
3033,3033,19,0.2989433471789617,1,1,52,2,1,1,2,1,6,4,71,3,5,12,299,33,1,149,0,0
3034,3034,19,0.2625348204211351,1,1,52,2,1,1,2,1,6,4,71,3,5,21,299,33,9,150,0,0
3035,3035,19,0.3963783441412139,1,1,66,1,1,1,1,1,10,1,3,7,3,17,297,33,44,151,0,0
3036,3036,19,0.5109220915152267,1,2,66,3,1,1,6,1,2,1,3,2,2,18,295,33,49,152,0,0
3037,3037,19,0.484800897344015,1,1,66,1,1,1,1,1,16,1,2,9,7,14,294,33,20,153,0,0
3038,3038,19,0.4654254330729043,1,2,66,7,1,1,1,1,2,1,3,2,7,19,294,33,5,154,0,0
3039,3039,19,0.3130558720109916,1,1,52,2,1,1,2,1,6,4,71,3,6,7,293,28,12,155,0,0
3040,3040,19,0.3805115357628734,1,1,66,1,1,1,1,1,5,1,1,4,6,19,293,28,12,156,0,0
3041,3041,19,0.3289928944228451,1,1,52,2,1,1,2,1,6,4,71,3,6,20,293,28,1,157,0,0
3042,3042,19,0.329437791129298,1,1,52,2,1,1,2,1,6,4,71,3,5,9,292,28,13,158,0,0
3043,3043,19,0.565074957408681,2,2,66,3,1,1,6,1,2,1,1,2,4,18,291,28,34,159,0,0
3044,3044,19,0.4276274227633381,1,3,52,5,1,1,6,1,9,1,1,2,3,23,290,28,28,160,0,0
3045,3045,19,0.4257938944087277,2,1,66,1,1,1,1,1,69,11,163,24,1,20,289,28,21,161,0,0
3046,3046,19,0.5710033078956428,2,1,66,1,1,1,1,1,16,11,2,9,2,13,288,28,17,162,0,0
3047,3047,19,0.3826651851821829,2,1,66,1,1,1,1,1,15,11,163,5,2,15,288,28,2,163,0,0
3048,3048,19,0.4695524048898878,2,1,66,1,1,1,1,1,10,11,163,7,2,16,288,28,1,164,0,0
3049,3049,19,0.3488379638169017,1,1,66,1,1,1,1,1,5,1,1,4,6,9,286,35,41,165,0,0
3050,3050,19,0.3571509370418119,1,1,66,1,1,1,1,1,5,1,1,4,6,13,286,35,5,166,0,0
3051,3051,19,0.3453730428125373,1,1,66,1,1,1,1,1,13,1,1,3,6,19,286,35,5,167,0,0
3052,3052,19,0.441604204544754,1,1,66,1,1,1,1,1,1,1,3,1,1,21,282,35,99,168,0,0
3053,3053,19,0.5395840117062823,1,2,66,3,1,1,6,1,2,1,3,2,2,13,281,35,15,169,0,0
3054,3054,19,0.4028161265173522,1,1,66,1,1,1,1,1,5,1,3,4,2,17,281,35,5,170,0,0
3055,3055,19,0.4539151310021817,1,1,66,1,1,1,1,1,17,1,3,15,2,18,281,35,1,171,0,0
3056,3056,19,0.3623144755932805,1,1,66,1,1,1,1,1,17,1,3,15,2,18,281,35,0,172,0,0
3057,3057,19,0.5179172383161362,1,3,52,5,1,1,6,1,9,1,1,2,7,20,280,35,25,173,0,0
3058,3058,19,0.3247253350957912,1,1,66,1,1,1,1,1,3,1,1,4,6,7,279,18,12,174,0,0
3059,3059,19,0.3150031287634463,1,1,52,2,1,1,2,1,6,4,71,3,4,8,277,18,49,175,0,0
3060,3060,19,0.3510344826788876,1,1,66,1,1,1,1,1,3,1,1,4,4,9,277,18,0,176,0,0
3061,3061,19,0.3477065970237077,1,1,66,1,1,1,1,1,5,1,1,4,1,8,275,18,47,177,0,0
3062,3062,19,0.3043309495375926,1,1,52,2,1,1,2,1,6,4,71,3,2,11,274,18,27,178,0,0
3063,3063,19,0.3673656099647938,1,1,66,1,1,1,1,1,17,1,1,15,2,13,274,18,2,179,0,0
3064,3064,19,0.4492871471021893,1,2,66,7,1,1,1,1,2,1,1,2,2,19,274,18,6,180,0,0
3065,3065,19,0.315382567586094,1,1,66,1,1,1,1,1,3,1,24,4,7,3,273,18,8,181,0,0
3066,3066,19,0.4654254330729043,1,2,66,3,1,1,6,1,2,1,24,2,3,16,269,43,109,182,0,0
3067,3067,19,0.5557260372942087,1,2,66,3,1,1,6,1,2,1,3,2,1,13,268,43,21,183,0,0
3068,3068,19,0.3671639788025626,1,1,66,1,1,1,1,1,1,1,3,1,1,16,268,43,3,184,0,0
3069,3069,19,0.4886478567759171,1,1,66,1,1,1,1,1,1,1,3,1,2,15,267,43,23,185,0,0
3070,3070,19,0.3400009850541531,1,1,66,1,1,1,1,1,17,1,3,15,7,14,266,43,23,186,0,0
3071,3071,19,0.2811288263736206,1,1,66,1,1,1,1,1,17,1,3,15,7,14,266,43,0,187,0,0
3072,3072,19,0.4023864621510839,1,1,66,1,1,1,1,1,39,1,3,7,7,18,266,43,4,188,0,0
3073,3073,19,0.3163900253845363,1,1,66,1,1,1,1,1,3,1,2,4,7,19,266,43,1,189,0,0
3074,3074,19,0.5682469293357792,1,1,66,1,1,2,1,1,36,1,163,11,6,10,265,8,15,190,0,0
3075,3075,19,0.5527659071652747,2,1,66,9,1,2,6,1,80,1,1,21,6,11,265,8,1,191,0,0
3076,3076,19,0.3477065970237077,1,1,66,1,1,1,1,1,5,1,3,4,5,16,264,8,28,192,0,0
3077,3077,19,0.3504389606275267,1,1,66,1,1,1,1,1,16,1,2,9,5,19,264,8,3,193,0,0
3078,3078,19,0.3233311294126596,1,1,66,1,1,1,1,1,10,1,3,7,5,19,264,8,0,194,0,0
3079,3079,19,0.3983638404425025,1,1,66,1,1,1,1,1,5,1,3,4,4,13,263,8,19,195,0,0
3080,3080,19,0.2947255042795244,1,1,66,1,1,1,1,1,3,1,3,4,4,17,263,8,4,196,0,0
3081,3081,19,0.3193082162767647,1,1,66,1,1,1,1,1,3,1,2,4,3,9,262,8,16,197,0,0
